id,full_name,party,gender,state,district,congressional terminology_x,congressional terminology_y,government budget_x,government budget_y,agriculture_x,agriculture_y,border enforcement_x,border enforcement_y,trade policy_x,trade policy_y,military_x,military_y,foreign policy_x,foreign policy_y,financial sector_x,financial sector_y,iraq & afghanistan wars_x,iraq & afghanistan wars_y,sports_x,sports_y,drugs war_x,drugs war_y,veteran affairs_x,veteran affairs_y,energy policy_x,energy policy_y,tobacco_x,tobacco_y,african-americans_x,african-americans_y,environment_x,environment_y,infrastructure & transportation_x,infrastructure & transportation_y,arts_x,arts_y,human rights in china_x,human rights in china_y,secondary education_x,secondary education_y,homeland security_x,homeland security_y,natural disasters_x,natural disasters_y,affordable housing_x,affordable housing_y,worker's rights_x,worker's rights_y,child welfare_x,child welfare_y,healthcare_x,healthcare_y
Z000008,Richard Zimmer,Republican,0,NJ,12th,-12.428,45.648,-4.996,7.935,-15.322,1.782,-37.780,2.468,-107.684,1.142,-4.975,6.469,-5.000,13.286,-100.645,1.153,-1.757,0.755,-61.562,0.991,-570.386,0.000,-6.237,1.051,-6.677,0.095,-366.606,0.305,-13.563,4.135,-1.000,5.146,-10.935,2.772,-745.868,0.000,-74.631,1.009,-83.280,0.599,-18.402,1.316,-44.122,0.666,-153.326,0.000,-90.800,1.242,-29.999,1.836,-40.726,3.000
Z000017,Lee Zeldin,Republican,0,NY,1st,-20.415,15.857,-26.373,0.337,-25.488,1.607,-77.056,2.149,-190.514,0.857,-55.911,2.673,-7.000,12.214,-1.338,2.385,-113.147,1.389,-45.528,0.552,-6.588,1.713,-5.000,28.286,-137.495,0.315,-18.371,0.533,-46.939,3.132,-12.909,2.440,-79.772,0.843,-450.101,0.000,-224.119,0.228,-23.100,0.919,-58.507,3.643,-142.792,1.044,-394.903,0.000,-150.565,0.818,-15.085,0.563,-20.998,11.571
Z000018,Ryan Zinke,Republican,0,MT,,-1.000,37.071,-27.983,1.091,-197.668,0.537,-32.336,2.681,-172.931,0.771,-1.000,30.214,-4.999,7.929,-118.852,0.038,-100.762,1.673,-167.698,0.000,-171.746,0.634,-3.000,37.071,-18.990,4.071,-467.438,0.000,-10.342,1.128,-23.772,3.531,-62.545,0.891,-2.723,0.198,-155.381,0.228,-10.414,0.518,-21.906,0.188,-93.297,0.270,-225.453,0.212,-47.301,2.577,-1.006,0.000,-11.393,3.479
A000366,Sandy Adams,Republican,1,FL,24th,1.000,9.429,1.000,6.214,19.719,0.184,1.000,3.214,14.631,0.000,20.143,2.142,11.555,3.665,11.579,0.905,29.394,1.272,31.724,1.121,22.128,0.926,1.000,9.643,1.000,2.571,22.103,0.182,1.715,2.331,12.014,3.218,2.965,1.931,22.029,0.183,6.495,0.101,6.999,0.000,1.000,2.788,12.449,0.184,32.829,0.183,2.735,0.797,2.797,0.307,1.000,7.286
B000392,Helen Bentley,Republican,1,MD,2nd,3.000,19.500,11.581,2.726,9.406,1.461,1.000,7.714,1.000,10.500,5.000,4.500,6.857,2.361,3.171,2.150,6.214,1.061,2.896,1.058,12.756,0.715,1.000,12.000,23.836,0.566,7.998,0.420,1.000,7.714,27.169,0.479,3.000,3.215,34.038,0.184,1.000,1.598,10.190,0.690,3.000,7.500,2.627,0.561,3.000,3.429,1.000,1.333,9.826,0.382,1.000,2.143
B001228,Mary Bono Mack,Republican,1,CA,45th,1.000,16.929,6.941,0.860,3.321,1.557,38.268,0.685,7.342,1.778,2.996,3.656,7.711,1.477,11.504,0.476,1.000,1.597,1.000,1.735,22.128,0.554,1.000,10.500,4.456,1.279,79.159,0.371,9.671,2.369,7.000,5.143,1.000,5.357,50.059,0.555,8.665,0.461,1.000,1.462,1.000,13.500,4.714,1.446,48.058,0.348,7.928,0.905,4.474,0.673,3.000,10.286
B001232,Judy Biggert,Republican,1,IL,13th,1.000,26.357,16.361,2.703,43.648,0.590,30.748,0.382,2.874,2.425,7.347,1.228,16.619,1.289,1.000,6.429,4.481,0.953,2.997,2.156,1.000,0.639,6.999,3.000,5.000,3.214,82.161,0.185,8.350,3.219,2.990,3.237,19.357,1.444,71.223,0.184,18.005,1.011,1.000,5.143,3.000,6.214,3.589,0.756,1.000,4.500,13.342,2.019,18.968,2.225,7.000,18.214
B001243,Marsha Blackburn,Republican,1,TN,7th,8.999,16.929,1.000,13.714,47.872,0.250,13.293,1.497,14.938,0.417,2.728,1.586,3.624,3.739,6.241,1.481,20.592,0.966,9.660,2.046,24.130,0.554,1.000,9.214,4.999,2.785,77.159,0.370,8.917,2.128,7.951,0.532,25.893,0.749,51.058,0.370,27.401,0.183,1.000,1.033,5.000,7.071,28.399,0.928,8.833,0.555,11.615,1.482,24.990,0.802,1.000,14.357
B001247,Virginia Brown-Waite,Republican,1,FL,5th,5.000,13.500,6.999,4.714,21.660,0.615,10.992,1.303,9.713,0.515,16.705,1.700,8.854,2.350,2.744,1.702,25.869,1.069,30.396,0.831,48.143,0.555,1.000,40.714,29.835,0.564,59.141,0.369,17.459,3.024,2.712,0.850,3.999,1.005,78.228,0.370,12.516,0.377,9.367,1.100,14.983,2.786,8.924,2.188,17.751,1.141,16.784,1.372,28.515,1.257,7.000,18.643
B001256,Michele Bachmann,Republican,1,MN,6th,3.000,5.786,1.000,12.643,35.657,0.547,1.000,3.643,6.201,0.730,8.842,0.871,3.000,10.500,1.000,3.643,33.033,0.920,18.837,0.915,41.136,0.000,3.000,6.643,1.000,4.714,67.150,0.000,3.697,2.360,6.219,0.424,29.753,0.400,42.047,0.184,33.329,0.241,4.158,1.205,14.665,1.957,15.583,0.761,46.338,0.457,2.726,2.300,26.618,1.563,1.000,16.286
B001273,Diane Black,Republican,1,TN,6th,1.000,18.643,3.000,13.286,36.773,0.369,26.124,0.953,26.473,0.242,4.999,0.429,4.511,1.220,20.332,0.402,15.266,1.856,24.356,0.182,6.220,0.323,4.999,2.143,20.811,0.747,68.151,0.555,2.995,1.716,1.000,0.310,21.432,0.921,68.220,0.000,34.330,0.427,15.846,0.851,4.975,4.495,15.452,0.370,31.828,0.369,1.407,2.831,11.568,0.510,1.000,41.786
B001276,Ann Marie Buerkle,Republican,1,NY,25th,1.000,9.643,6.999,4.071,35.889,0.177,17.911,0.658,31.806,0.776,12.669,3.002,18.141,1.428,2.740,0.844,34.966,0.688,35.206,0.626,23.124,0.000,1.000,21.857,9.771,0.181,7.926,0.850,4.995,1.282,13.253,0.000,26.216,1.503,35.040,0.000,34.333,0.798,15.938,1.693,8.492,1.465,5.226,0.352,29.826,0.000,16.928,1.158,26.663,0.920,1.000,47.786
B001284,Susan Brooks,Republican,1,IN,5th,1.000,7.071,4.968,1.038,41.648,0.591,25.491,0.383,7.991,0.195,1.000,2.557,1.000,2.551,6.112,0.193,15.370,0.000,3.000,3.214,19.125,0.740,4.999,8.143,19.554,1.313,57.137,0.000,6.847,4.513,16.461,0.470,20.840,0.398,81.231,0.185,53.269,0.556,1.000,7.929,1.000,5.357,4.998,2.571,5.840,0.368,11.622,1.054,1.000,0.643,3.000,13.286
C000345,Helen Chenoweth-Hage,Republican,1,ID,1st,1.000,24.000,14.372,2.680,3.000,2.786,1.000,6.214,16.532,1.386,17.998,0.857,11.299,1.961,15.239,0.636,7.916,1.599,19.087,0.140,8.152,0.407,1.000,8.357,17.835,0.557,22.081,0.553,3.000,7.714,1.000,12.214,19.913,0.588,35.041,0.370,21.401,0.183,8.878,0.373,4.251,1.768,20.704,0.594,47.967,0.109,7.916,1.977,8.042,0.478,1.000,4.286
C000962,Barbara Cubin,Republican,1,WY,,1.000,30.214,1.122,1.927,3.000,2.143,31.780,0.739,1.000,0.834,3.000,4.071,14.508,1.607,2.745,1.487,13.320,1.447,26.683,0.400,16.051,0.551,3.000,6.000,1.000,5.143,4.464,0.843,1.000,4.060,1.000,9.429,7.000,4.071,89.233,0.185,45.260,0.555,14.708,1.066,1.000,3.518,13.436,1.142,3.835,0.369,6.186,1.655,7.669,0.935,1.000,5.571
C001035,Susan Collins,Republican,1,ME,,1.000,0.643,2.998,0.001,10.701,0.000,1.091,0.000,2.737,0.000,1.000,24.000,6.999,0.000,2.621,0.000,2.829,0.000,2.899,0.174,15.119,0.000,1.000,58.929,1.000,0.000,21.101,0.000,1.000,14.143,4.530,0.099,2.979,0.000,15.028,0.000,18.390,0.000,4.999,0.000,4.975,4.280,15.450,0.000,9.843,0.000,1.000,0.000,2.985,0.025,5.000,0.000
C001047,Shelley Capito,Republican,1,WV,2nd,1.000,23.357,1.000,2.141,18.752,0.371,5.913,0.754,2.719,0.510,1.000,1.693,10.524,0.431,1.000,4.714,7.980,0.739,24.612,1.506,57.151,0.000,1.000,7.929,1.000,4.929,13.177,0.538,13.126,2.628,22.574,1.163,6.999,2.786,93.234,0.185,48.267,0.000,16.201,2.786,2.997,2.992,14.499,1.722,5.000,3.429,2.730,1.011,23.397,0.470,6.999,16.929
C001105,Barbara Comstock,Republican,1,VA,10th,1.000,3.214,10.999,0.000,28.839,0.586,5.396,2.157,13.176,0.520,1.000,2.343,14.780,1.373,2.672,0.415,11.612,0.100,1.000,5.571,28.135,0.926,3.000,10.071,31.172,0.028,75.160,0.000,1.000,9.643,25.726,0.976,12.298,1.606,34.042,0.555,33.329,0.612,2.998,4.929,5.885,2.594,42.881,1.078,11.843,0.369,10.618,0.406,12.900,0.860,1.000,6.643
C001109,Liz Cheney,Republican,1,WY,,5.000,21.857,4.613,2.961,61.239,0.219,13.874,0.362,18.005,0.152,1.000,23.357,4.857,3.000,13.370,0.558,5.008,2.571,29.554,0.411,29.134,0.369,1.000,6.214,10.999,3.000,50.128,0.184,4.995,1.068,7.000,3.643,19.635,1.016,32.036,0.184,9.285,0.186,13.863,0.657,1.000,3.002,24.652,0.543,31.826,0.000,4.213,0.210,8.372,0.223,3.000,11.571
D000549,Jennifer Dunn,Republican,1,WA,8th,5.000,26.357,3.000,10.286,12.225,1.136,32.857,1.278,7.000,3.214,10.669,2.999,14.787,2.363,13.430,0.987,1.000,1.167,12.059,0.125,39.138,0.370,1.000,2.143,16.859,0.370,29.112,0.370,10.086,3.093,10.897,2.354,16.318,0.776,46.051,0.184,19.468,1.158,1.000,2.105,1.000,7.071,6.643,0.565,17.835,0.391,3.000,6.000,1.000,5.143,1.000,19.071
D000597,Jo Ann Davis,Republican,1,VA,1st,1.000,12.857,6.941,1.074,41.003,0.013,1.000,1.955,16.526,1.955,1.000,14.357,3.000,5.571,7.950,0.504,15.312,1.427,11.804,1.781,37.135,0.000,5.000,21.857,35.197,0.040,37.120,0.370,17.683,3.237,12.856,1.108,27.772,0.430,47.054,0.000,11.936,1.170,17.853,0.643,6.967,4.514,22.415,1.353,37.540,0.210,22.750,1.072,4.093,1.368,3.000,6.429
D000601,Elizabeth Dole,Republican,1,NC,,1.000,0.000,1.000,0.000,2.253,0.000,11.300,1.515,1.000,0.091,3.883,0.000,1.000,0.000,8.134,0.000,6.345,0.000,8.516,0.000,9.708,0.015,5.000,7.500,6.749,0.000,14.970,0.214,1.000,6.857,6.289,0.000,1.000,0.008,24.030,0.184,24.396,0.000,1.000,0.000,2.999,0.000,9.458,0.000,1.000,0.184,4.999,0.000,1.000,0.000,1.000,0.000
D000605,Thelma Drake,Republican,1,VA,2nd,8.999,10.500,6.999,5.571,41.885,0.205,37.151,0.862,6.222,0.515,3.000,10.500,5.000,10.500,8.083,1.362,2.987,2.595,9.421,0.400,30.135,0.554,1.000,22.286,1.000,3.214,72.152,0.556,10.977,1.906,10.998,2.786,9.000,2.786,40.043,0.184,23.402,0.555,8.457,0.797,6.967,4.728,22.500,1.732,16.836,0.950,15.076,1.483,13.465,0.198,1.000,7.714
E000172,Jo Ann Emerson,Republican,1,MO,8th,3.000,21.857,15.550,1.913,1.000,3.857,29.474,1.034,9.617,1.376,4.971,2.161,25.402,1.070,6.285,1.267,30.986,0.730,4.994,2.144,1.000,1.068,3.000,10.929,9.689,0.751,18.664,0.703,6.335,3.683,16.014,3.214,1.000,6.429,13.028,0.368,58.281,0.000,9.182,3.000,6.932,1.229,25.786,1.512,37.591,0.000,9.659,1.013,4.005,1.583,1.000,15.214
E000291,Renee Ellmers,Republican,1,NC,2nd,5.000,12.857,2.999,5.786,22.592,0.857,20.581,0.342,33.010,0.194,1.000,6.429,8.184,1.052,40.273,0.698,36.963,0.676,33.723,0.770,32.134,0.183,7.000,9.429,11.833,1.806,87.162,0.371,4.995,0.639,14.605,1.004,6.063,1.413,24.032,0.555,37.254,0.183,17.991,1.307,1.000,3.216,34.115,0.721,17.845,0.000,4.458,2.407,25.089,0.584,1.000,53.786
F000328,Tillie Fowler,Republican,1,FL,4th,1.000,33.214,6.999,4.286,37.005,0.000,11.094,1.757,5.319,2.145,1.000,33.857,1.000,6.429,24.093,0.547,1.000,3.214,40.346,0.728,32.136,0.555,10.999,8.143,33.190,0.033,52.135,0.555,8.262,3.005,14.897,2.357,1.000,1.755,17.027,0.740,1.000,2.571,6.467,0.817,7.000,5.143,3.000,3.000,3.834,0.745,6.187,1.441,12.745,1.288,1.000,6.429
F000450,Virginia Foxx,Republican,1,NC,5th,1.000,19.929,3.000,14.143,2.965,1.181,15.234,1.445,7.905,1.053,9.614,1.516,13.540,3.639,5.000,2.571,9.672,1.278,23.012,1.377,33.133,0.000,2.999,5.571,3.000,3.217,38.121,0.555,2.773,3.276,21.818,0.517,4.136,0.786,106.487,0.000,50.268,0.370,4.992,3.650,1.000,1.971,31.618,0.321,51.670,0.207,17.008,2.181,6.261,0.576,3.000,13.500
F000453,Mary Fallin,Republican,1,OK,5th,3.000,8.786,5.000,6.857,1.488,0.572,28.024,0.887,23.157,0.483,1.000,8.571,9.231,1.616,16.906,0.460,15.335,1.213,8.850,0.608,25.125,0.000,3.000,15.429,1.000,10.714,43.127,0.370,19.449,3.002,3.000,3.644,1.000,8.143,38.045,0.555,60.616,0.345,7.629,1.206,3.888,2.583,12.999,2.571,28.826,0.183,9.655,1.227,7.939,0.693,3.000,26.357
G000377,Kay Granger,Republican,1,TX,12th,1.000,11.143,6.354,3.066,27.304,0.190,12.942,0.928,35.523,0.929,1.000,25.714,4.870,4.110,25.166,0.177,15.295,1.642,19.681,1.275,12.032,0.515,1.000,30.214,10.940,1.614,34.119,0.555,8.846,4.506,16.353,0.900,3.000,5.357,41.048,0.370,57.274,0.185,10.991,3.214,14.496,2.171,35.119,0.906,35.436,0.497,19.006,1.956,15.806,1.963,5.000,12.857
G000408,Enid Greene Waldholtz,Republican,1,UT,2nd,3.000,72.429,1.000,7.286,11.226,0.950,27.573,1.101,14.879,0.846,8.868,2.093,4.666,0.792,19.040,0.760,29.284,0.843,13.302,0.293,9.241,0.823,7.000,0.000,11.869,0.176,74.154,0.556,4.996,0.425,1.000,1.171,15.245,2.352,30.033,0.184,58.278,0.371,8.999,0.000,1.000,0.214,19.452,0.000,42.912,0.235,21.004,1.945,4.919,3.240,1.000,3.214
H001016,Kay Hutchison,Republican,1,TX,,1.000,40.714,10.999,4.929,7.696,0.181,6.953,2.411,24.872,0.593,1.000,10.500,2.902,2.403,4.365,0.087,3.000,3.214,6.141,0.292,1.000,0.424,1.000,21.429,22.907,0.000,5.958,0.046,13.538,3.055,2.791,0.000,11.891,0.000,19.028,0.000,14.266,0.000,6.887,0.394,1.000,0.000,5.450,0.000,1.829,0.000,18.750,1.070,1.000,0.428,3.000,47.786
H001033,Melissa Hart,Republican,1,PA,4th,1.000,15.429,1.000,2.568,14.718,0.369,24.260,1.031,11.357,1.271,4.991,1.063,18.657,2.143,2.999,2.793,9.732,0.634,5.075,1.575,54.145,0.184,7.000,4.286,6.999,3.000,13.218,0.319,11.978,3.661,2.853,1.090,22.812,1.470,50.056,0.184,44.261,0.369,2.994,3.210,1.510,7.286,11.435,1.140,6.837,0.554,7.924,1.120,1.000,3.211,3.000,19.071
H001035,Katherine Harris,Republican,1,FL,13th,6.999,14.357,1.000,3.210,1.000,0.376,20.890,0.944,1.000,5.357,7.219,3.217,1.000,6.001,17.297,1.315,19.026,1.357,34.920,0.941,20.122,0.182,1.000,9.429,12.286,1.064,51.131,0.370,4.489,3.600,10.023,3.197,10.773,1.273,77.227,0.185,29.403,0.183,5.890,1.312,3.647,4.936,1.000,4.500,1.000,4.286,12.456,2.956,28.475,0.829,3.000,7.500
H001053,Vicky Hartzler,Republican,1,MO,4th,3.000,12.000,7.000,5.143,5.000,2.143,1.396,2.164,9.687,0.731,3.000,14.357,9.792,3.564,10.243,1.676,13.140,2.089,21.622,1.223,30.135,0.183,1.000,13.714,4.962,2.138,103.154,0.000,17.348,2.128,6.190,0.638,10.916,1.059,60.068,0.184,16.077,1.068,13.855,0.872,14.482,1.744,7.694,1.621,39.592,0.000,8.997,3.643,24.919,1.253,6.999,15.214
H001054,Nan Hayworth,Republican,1,NY,19th,6.999,11.571,1.000,12.214,5.659,0.182,9.915,0.747,7.927,0.839,5.392,1.273,14.658,2.150,28.308,1.142,24.100,0.966,20.491,0.293,7.738,0.000,1.000,16.929,16.905,0.000,2.689,0.942,1.000,1.488,23.460,0.639,20.870,1.778,6.021,0.183,23.401,0.183,4.936,0.441,8.917,1.255,3.225,0.351,13.849,0.368,13.332,2.448,18.118,1.003,5.000,33.214
H001056,Jaime Herrera Beutler,Republican,1,WA,3rd,8.999,18.214,3.000,6.857,7.306,1.509,10.938,0.931,7.969,0.410,18.145,2.152,1.983,0.191,11.551,0.691,9.874,0.000,13.567,0.865,4.780,0.637,5.000,6.857,3.000,4.071,83.162,0.371,1.000,0.846,8.998,2.786,17.269,1.965,31.036,0.000,26.396,0.000,19.975,1.280,1.890,2.592,5.696,1.633,15.845,0.000,15.069,2.341,18.194,0.789,5.000,21.857
H001078,Karen Handel,Republican,1,GA,6th,1.000,0.429,3.000,5.357,6.668,0.000,3.818,0.000,4.738,0.000,1.584,0.632,2.999,0.000,2.647,0.199,4.579,0.094,1.000,4.286,4.446,0.000,5.000,0.000,13.875,0.180,8.026,0.205,6.995,1.286,1.000,0.088,14.799,0.442,2.661,0.204,20.391,0.000,11.846,2.055,6.999,0.000,1.000,0.000,10.840,0.182,15.303,1.033,14.732,0.775,3.000,17.357
J000163,Nancy Johnson,Republican,1,CT,5th,1.000,33.857,2.999,4.071,1.000,0.819,34.871,0.505,3.907,3.429,9.250,1.296,6.175,1.339,32.992,0.733,18.838,0.210,16.897,0.967,46.142,0.555,10.999,1.071,2.775,1.603,1.000,1.055,4.491,2.953,10.568,1.706,31.771,1.265,4.370,0.971,27.405,0.555,4.534,1.906,4.481,3.531,6.448,0.182,12.850,0.927,2.723,1.655,2.999,4.071,1.000,50.143
J000290,Lynn Jenkins,Republican,1,KS,2nd,3.000,17.357,1.000,12.000,13.016,1.536,36.855,0.533,2.735,1.592,5.000,4.071,11.117,1.544,1.000,3.000,24.160,1.180,8.288,0.814,46.139,0.184,1.000,7.071,2.721,1.172,78.160,0.185,1.000,1.703,8.812,1.983,3.000,3.429,99.360,0.177,20.411,0.741,2.726,1.998,6.890,2.195,10.678,0.567,18.840,0.950,1.000,4.295,5.836,1.262,1.000,27.000
K000017,Nancy Kassebaum,Republican,1,KS,,1.000,60.214,21.953,2.786,4.172,1.352,7.819,0.000,1.000,11.143,1.000,0.212,1.000,2.980,13.461,1.201,1.000,5.357,6.508,0.000,2.956,1.387,12.999,3.000,2.872,0.070,11.491,0.210,1.000,0.000,6.251,0.209,19.181,0.278,17.028,0.000,3.000,3.643,1.000,7.500,8.999,0.000,2.990,0.000,20.837,0.578,1.000,8.571,17.247,0.185,3.000,7.714
K000078,Sue Kelly,Republican,1,NY,19th,5.000,37.071,2.937,2.193,5.646,0.938,25.710,1.179,14.851,1.061,7.839,1.909,4.999,5.143,1.000,5.357,1.000,0.951,9.668,0.970,8.691,0.615,4.999,7.071,25.835,0.561,55.136,0.369,24.259,2.786,15.406,1.499,11.040,1.773,7.827,0.749,9.934,0.629,9.654,2.377,7.000,7.071,23.582,0.792,3.840,2.167,6.190,1.227,17.636,1.876,3.000,22.286
L000571,Cynthia Lummis,Republican,1,WY,,7.000,21.857,1.000,14.143,5.000,2.571,26.983,0.526,6.165,1.159,1.000,2.986,17.234,0.844,2.999,3.222,2.743,0.629,12.174,0.711,24.126,0.182,1.000,1.714,3.000,5.571,63.145,0.000,8.638,3.431,3.000,7.500,12.862,0.750,62.070,0.184,47.262,0.183,1.000,0.819,4.962,2.352,1.000,0.368,19.832,0.020,4.695,0.657,9.726,0.596,1.000,17.786
L000584,Mia Love,Republican,1,UT,4th,1.000,20.890,2.999,0.861,32.536,0.011,15.774,0.295,33.472,0.657,1.255,0.000,4.850,2.143,1.000,24.643,1.000,0.076,31.978,1.333,13.120,0.000,3.000,0.214,22.811,0.750,36.120,0.555,19.342,2.144,3.000,5.571,1.000,0.411,23.030,0.000,1.000,0.000,13.206,1.207,1.000,0.429,28.639,0.511,4.494,1.325,1.000,6.214,5.824,1.979,9.000,15.214
M000684,Jan Meyers,Republican,1,KS,3rd,3.000,63.000,4.547,3.429,15.710,0.182,16.717,0.041,9.317,1.744,12.830,2.560,4.241,3.419,1.000,6.643,5.881,1.962,32.520,0.124,35.134,0.000,1.000,2.357,1.000,0.207,79.160,0.000,2.995,0.645,11.414,0.538,5.000,3.429,64.645,0.502,37.337,0.612,10.842,0.413,8.837,2.146,24.451,0.184,13.843,0.000,15.074,2.126,2.309,4.500,5.000,7.500
M000843,Susan Molinari,Republican,1,NY,13th,1.000,45.643,6.999,4.929,26.538,0.000,13.946,2.149,31.485,0.333,9.967,2.798,1.000,8.786,6.185,0.622,15.131,2.070,24.656,0.757,36.138,0.555,5.000,0.429,28.860,0.376,17.671,0.517,4.994,0.853,20.213,0.389,1.000,4.287,28.032,0.184,31.333,0.984,14.404,1.556,4.958,1.264,11.588,0.759,23.843,0.765,17.009,1.966,11.022,2.785,2.893,19.548
M000941,Constance Morella,Republican,1,MD,8th,1.000,28.929,8.941,1.286,10.399,1.224,7.914,0.751,2.742,2.019,5.973,2.775,4.859,2.572,37.765,0.489,2.740,0.845,6.234,1.164,17.063,0.736,1.000,3.857,4.441,0.420,7.963,0.635,3.443,4.124,7.000,4.071,1.000,2.398,7.734,0.984,14.650,0.917,1.000,4.510,1.000,14.357,2.945,0.959,13.665,1.123,1.000,1.118,1.000,3.643,1.000,32.357
M001134,Sue Myrick,Republican,1,NC,9th,3.000,28.929,4.603,2.745,17.732,0.556,2.995,1.737,35.396,0.716,1.000,11.571,6.850,2.147,14.935,0.422,9.685,1.064,20.229,1.069,8.179,1.005,3.000,9.429,33.100,0.405,71.154,0.370,1.000,1.917,18.523,0.147,29.593,1.541,25.033,0.370,13.242,0.764,12.158,1.843,4.274,3.836,39.972,0.818,6.852,0.929,4.457,1.333,3.830,1.962,1.000,13.286
M001150,Candice Miller,Republican,1,MI,10th,1.000,12.643,8.999,4.286,29.485,0.790,1.902,1.549,11.408,0.840,1.000,5.143,1.000,5.358,13.918,1.627,22.499,1.782,1.000,3.214,2.708,0.744,3.000,13.714,2.991,1.943,87.163,0.000,20.275,2.807,6.910,1.917,11.258,2.390,57.066,0.000,49.262,0.555,10.185,0.904,1.000,9.643,32.731,1.246,27.826,0.369,11.618,1.268,4.457,0.427,1.000,8.143
M001152,Marilyn Musgrave,Republican,1,CO,4th,3.000,13.500,8.100,2.751,3.913,2.357,5.963,1.125,23.558,0.755,1.000,9.000,16.657,2.140,45.646,0.411,22.253,0.209,22.463,1.583,40.136,0.184,1.000,37.071,12.936,1.628,47.129,0.370,6.999,6.214,2.998,2.784,1.000,1.040,46.055,0.555,18.445,0.783,10.204,2.796,6.507,1.439,23.436,1.169,21.837,0.393,8.741,3.063,16.139,1.535,1.000,6.857
M001159,Cathy McMorris Rodgers,Republican,1,WA,5th,7.000,13.500,4.766,2.532,7.000,2.143,23.598,0.452,11.431,0.625,8.697,3.035,4.857,2.357,4.427,0.519,9.703,0.849,32.244,0.914,33.136,0.369,1.000,12.643,8.999,3.000,97.159,0.017,6.081,2.823,14.014,3.214,17.244,2.358,56.062,0.184,54.274,0.000,3.000,6.214,1.000,10.929,29.502,0.705,27.823,0.000,5.915,2.770,22.777,2.147,8.999,16.929
M001197,Martha McSally,Republican,1,AZ,2nd,3.000,15.214,5.000,0.214,6.927,1.134,1.000,4.714,20.126,0.534,1.000,16.286,8.857,3.001,25.600,0.406,17.103,0.104,27.973,0.972,14.765,1.086,1.000,22.929,20.907,0.003,40.124,0.184,14.844,4.286,14.266,1.724,17.838,1.110,94.234,0.000,4.855,0.000,11.955,0.805,1.000,20.357,17.402,1.523,12.844,0.183,1.000,0.903,11.784,0.082,3.000,6.000
N000143,Anne Northup,Republican,1,KY,3rd,1.000,21.429,1.000,7.929,8.698,0.367,10.894,0.560,30.159,0.897,5.581,0.643,4.711,0.578,9.730,0.823,4.509,0.523,7.298,1.925,56.147,0.184,5.000,1.500,7.918,0.635,26.103,0.555,4.641,3.836,7.988,0.317,16.598,0.348,58.064,0.184,26.409,0.741,1.000,8.143,8.016,1.049,22.451,0.186,39.317,0.425,1.751,3.239,1.000,5.786,3.000,21.429
N000184,Kristi Noem,Republican,1,SD,,1.000,19.500,4.999,4.714,1.000,8.357,7.248,1.706,10.820,2.360,2.999,4.929,2.788,1.329,16.370,0.000,27.377,0.095,25.416,0.000,23.128,0.368,5.000,7.929,4.244,1.775,83.161,0.000,8.989,1.699,1.000,1.934,4.993,0.370,84.230,0.000,43.260,0.183,17.845,0.859,10.944,1.985,8.999,2.571,44.630,0.346,4.997,3.857,17.925,1.439,5.000,10.714
P000555,Deborah Pryce,Republican,1,OH,15th,1.000,44.571,9.000,4.071,4.685,0.370,18.988,1.011,21.843,0.644,13.448,1.407,9.596,1.405,2.744,1.273,20.043,1.173,29.973,0.621,41.139,0.370,5.000,3.429,41.638,0.187,68.151,0.184,8.989,1.485,24.568,1.180,32.434,0.650,9.026,0.368,39.258,0.555,8.209,2.780,2.995,2.778,8.662,0.567,6.696,1.686,17.005,2.395,1.000,5.357,7.000,17.357
R000435,Ileana Ros-Lehtinen,Republican,1,FL,27th,10.999,11.571,1.000,0.642,44.761,0.412,16.824,1.802,1.000,4.714,1.000,3.643,1.000,24.643,30.741,0.414,27.631,1.170,9.110,1.176,16.015,0.919,2.999,7.071,1.000,0.421,66.148,0.184,22.259,2.780,28.713,0.615,30.492,0.599,16.027,0.555,1.000,4.714,8.732,1.775,5.539,1.932,16.499,1.722,30.826,0.183,4.464,0.905,2.433,1.248,6.999,13.714
R000465,Marge Roukema,Republican,1,NJ,5th,1.000,42.643,2.940,2.619,38.769,0.384,11.965,1.115,25.273,0.865,6.944,0.804,10.820,2.389,3.000,5.571,7.950,0.954,42.332,0.703,21.128,0.740,5.000,6.643,26.908,0.000,91.163,0.371,2.804,3.921,11.117,1.214,9.115,1.152,6.095,0.861,55.274,0.185,5.000,5.571,4.993,2.787,18.467,0.957,1.000,2.786,7.921,1.334,8.873,3.001,3.000,12.857
R000591,Martha Roby,Republican,1,AL,2nd,3.000,22.929,1.906,6.000,11.400,1.409,4.995,2.367,26.587,0.704,1.000,7.500,13.249,1.913,19.089,1.189,1.000,2.025,7.619,1.319,65.155,0.000,3.000,11.571,1.000,2.785,23.104,0.000,14.371,2.040,14.925,0.333,24.253,0.415,78.227,0.000,16.439,0.412,20.878,2.151,3.000,0.857,26.433,0.154,21.822,0.000,2.997,4.285,9.332,1.054,1.000,14.143
R000600,Aumua Amata,Republican,1,AS,,3.000,19.071,8.999,0.000,1.000,2.143,11.916,0.744,1.344,3.000,3.000,6.429,1.000,2.337,7.979,0.719,2.783,0.415,13.683,0.000,6.728,1.362,1.000,19.929,9.886,1.027,58.139,0.555,10.994,0.857,6.916,2.340,28.384,0.982,16.027,0.183,3.814,1.676,1.952,0.202,5.863,1.048,2.716,1.822,22.832,0.183,9.663,0.799,6.496,0.148,3.000,7.071
